#heuristic2.csv
#
#
#
group,number,graphname,n_vertices,n_edges,duration,studentDfvsLen,studentDfvs,goodDfvsLen
h2,59020,cyc_0100-03.txt,100,315,300,0,,0
h2,59021,cyc_0100-03.txt,100,315,300,0,,0
h2,59022,cyc_0100-15.txt,100,1475,1400,0,,0
h2,59023,cyc_0100-15.txt,100,1475,300,0,,0
h2,59024,cyc_0100-15.txt,100,1475,200,0,,0
h2,59025,cyc_0100-15.txt,100,1475,100,0,,0
h2,59026,cyc_0100-15.txt,100,1475,200,0,,0
h2,59027,cyc_0100-15.txt,100,1475,300,0,,0
h2,59028,cyc_0100-15.txt,100,1475,200,0,,0
h2,59029,cyc_0100-15.txt,100,1475,500,0,,0
h2,59030,cyc_0100-15.txt,100,1475,300,0,,0
h2,59031,cyc_0100-15.txt,100,1475,200,0,,0
h2,59032,cyc_0100-15.txt,100,1475,200,0,,0
h2,59033,cyc_0100-15.txt,100,1475,300,0,,0
h2,59034,cyc_0100-15.txt,100,1475,200,0,,0
h2,59035,cyc_0100-15.txt,100,1475,200,0,,0
h2,59036,cyc_0100-15.txt,100,1475,200,0,,0
h2,59037,cyc_0100-15.txt,100,1475,100,0,,0
h2,59038,cyc_0100-15.txt,100,1475,200,0,,0
h2,59039,cyc_0100-15.txt,100,1475,300,0,,0
h2,59040,cyc_0100-15.txt,100,1475,200,0,,0
h2,59041,cyc_0100-15.txt,100,1475,200,0,,0
h2,59042,cyc_0100-15.txt,100,1475,200,0,,0
h2,59043,cyc_0100-15.txt,100,1475,300,0,,0
h2,59044,cyc_0100-15.txt,100,1475,200,0,,0
h2,59045,cyc_0100-15.txt,100,1475,100,0,,0
h2,59046,cyc_0100-15.txt,100,1475,300,0,,0
h2,59047,cyc_0100-15.txt,100,1475,300,0,,0
h2,59048,cyc_0100-15.txt,100,1475,400,0,,0
h2,59049,cyc_0100-15.txt,100,1475,200,0,,0
h2,59050,cyc_0100-15.txt,100,1475,300,0,,0
h2,59051,cyc_0100-15.txt,100,1475,500,0,,0
h2,59052,cyc_0100-15.txt,100,1475,400,0,,0
h2,59053,cyc_0100-15.txt,100,1475,200,0,,0
h2,59054,cyc_0100-15.txt,100,1475,300,0,,0
h2,59055,cyc_0100-15.txt,100,1475,200,0,,0
h2,59056,cyc_0100-15.txt,100,1475,200,0,,0
h2,59057,cyc_0100-15.txt,100,1475,100,0,,0
h2,59058,cyc_0100-15.txt,100,1475,500,0,,0
h2,59059,cyc_0100-15.txt,100,1475,400,0,,0
h2,59060,cyc_0100-15.txt,100,1475,400,0,,0
h2,59061,cyc_0100-15.txt,100,1475,300,0,,0
h2,59062,cyc_0100-15.txt,100,1475,400,0,,0
h2,59063,cyc_0100-15.txt,100,1475,300,0,,0
h2,59064,cyc_0100-15.txt,100,1475,800,0,,0
h2,59065,cyc_0100-15.txt,100,1475,700,0,,0
h2,59066,cyc_0100-15.txt,100,1475,300,0,,0
h2,59067,cyc_0100-15.txt,100,1475,400,0,,0
h2,59068,cyc_0100-15.txt,100,1475,300,0,,0
h2,59069,cyc_0100-15.txt,100,1475,300,0,,0
h2,59070,cyc_0100-15.txt,100,1475,2000,0,,0
h2,59071,cyc_0100-15.txt,100,1475,300,0,,0
h2,59072,cyc_0100-15.txt,100,1475,200,0,,0
h2,59073,cyc_0100-15.txt,100,1475,300,0,,0
h2,59074,cyc_0100-15.txt,100,1475,200,0,,0
h2,59075,cyc_0100-15.txt,100,1475,300,0,,0
h2,59076,cyc_0100-15.txt,100,1475,200,0,,0
h2,59077,cyc_0100-15.txt,100,1475,400,0,,0
h2,59078,cyc_0100-15.txt,100,1475,200,0,,0
h2,59079,cyc_0100-15.txt,100,1475,200,0,,0
h2,59080,cyc_0100-15.txt,100,1475,300,0,,0
h2,59081,cyc_0100-15.txt,100,1475,200,0,,0
h2,59082,cyc_0100-15.txt,100,1475,300,0,,0
h2,59083,cyc_0100-15.txt,100,1475,300,0,,0
h2,59084,cyc_0100-15.txt,100,1475,500,0,,0
h2,59085,cyc_0100-15.txt,100,1475,200,0,,0
h2,59086,cyc_0100-15.txt,100,1475,200,0,,0
h2,59087,cyc_0100-15.txt,100,1475,200,0,,0
h2,59088,cyc_0100-15.txt,100,1475,200,0,,0
h2,59089,cyc_0100-15.txt,100,1475,300,0,,0
h2,59090,cyc_0100-15.txt,100,1475,200,0,,0
h2,59091,cyc_0100-15.txt,100,1475,300,0,,0
h2,59092,cyc_0100-15.txt,100,1475,300,0,,0
h2,59093,cyc_0100-15.txt,100,1475,300,0,,0
h2,59094,cyc_0100-15.txt,100,1475,200,0,,0
h2,59095,cyc_0100-15.txt,100,1475,300,0,,0
h2,59096,cyc_0100-15.txt,100,1475,200,0,,0
h2,59097,cyc_0100-15.txt,100,1475,300,0,,0
h2,59098,cyc_0100-15.txt,100,1475,400,0,,0
h2,59099,cyc_0100-15.txt,100,1475,300,0,,0
h2,59100,cyc_0100-15.txt,100,1475,300,0,,0
h2,59101,cyc_0100-15.txt,100,1475,300,0,,0
h2,59102,cyc_0100-15.txt,100,1475,300,0,,0
h2,59103,cyc_0100-15.txt,100,1475,300,0,,0
h2,59104,cyc_0100-15.txt,100,1475,300,0,,0
h2,59105,cyc_0100-15.txt,100,1475,400,0,,0
h2,59106,cyc_0100-15.txt,100,1475,200,0,,0
h2,59107,cyc_0100-15.txt,100,1475,400,0,,0
h2,59108,cyc_0100-15.txt,100,1475,200,0,,0
h2,59109,cyc_0100-15.txt,100,1475,600,0,,0
h2,59110,cyc_0100-15.txt,100,1475,400,0,,0
h2,59111,cyc_0100-15.txt,100,1475,200,0,,0
h2,59112,cyc_0100-15.txt,100,1475,200,0,,0
h2,59113,cyc_0100-15.txt,100,1475,300,0,,0
h2,59114,cyc_0100-15.txt,100,1475,200,0,,0
h2,59115,cyc_0100-15.txt,100,1475,1100,0,,0
h2,59116,cyc_0100-15.txt,100,1475,600,0,,0
h2,59117,cyc_0100-15.txt,100,1475,700,0,,0
h2,59118,cyc_0100-15.txt,100,1475,700,0,,0
h2,59119,cyc_0100-15.txt,100,1475,400,0,,0
h2,59120,cyc_0100-15.txt,100,1475,400,0,,0
h2,59121,cyc_0100-15.txt,100,1475,400,0,,0
h2,59122,cyc_0150-03.txt,150,458,1500,0,,0
h2,59123,cyc_0150-03.txt,150,458,700,0,,0
h2,59124,cyc_0150-03.txt,150,458,600,0,,0
h2,59125,cyc_0150-03.txt,150,458,500,0,,0
h2,59126,cyc_0150-03.txt,150,458,1000,0,,0
h2,59127,cyc_0150-03.txt,150,458,400,0,,0
h2,59128,cyc_0150-03.txt,150,458,300,0,,0
h2,59129,cyc_0150-03.txt,150,458,400,0,,0
h2,59130,cyc_0150-03.txt,150,458,600,0,,0
h2,59131,cyc_0150-03.txt,150,458,300,0,,0
h2,59132,cyc_0150-03.txt,150,458,300,0,,0
h2,59133,cyc_0150-03.txt,150,458,200,0,,0
h2,59134,cyc_0150-03.txt,150,458,400,0,,0
h2,59135,cyc_0150-03.txt,150,458,200,0,,0
h2,59136,cyc_0150-03.txt,150,458,300,0,,0
h2,59137,cyc_0150-03.txt,150,458,300,0,,0
h2,59138,cyc_0150-03.txt,150,458,400,0,,0
h2,59139,cyc_0150-03.txt,150,458,500,0,,0
h2,59140,cyc_0150-03.txt,150,458,300,0,,0
h2,59141,cyc_0150-03.txt,150,458,700,0,,0
h2,59142,cyc_0150-03.txt,150,458,500,0,,0
h2,59143,cyc_0150-03.txt,150,458,700,0,,0
h2,59144,cyc_0150-03.txt,150,458,200,0,,0
h2,59145,cyc_0150-03.txt,150,458,400,0,,0
h2,59146,cyc_0150-03.txt,150,458,400,0,,0
h2,59147,cyc_0150-03.txt,150,458,400,0,,0
h2,59148,cyc_0150-03.txt,150,458,400,0,,0
h2,59149,cyc_0150-03.txt,150,458,400,0,,0
h2,59150,cyc_0150-03.txt,150,458,300,0,,0
h2,59151,cyc_0150-03.txt,150,458,300,0,,0
h2,59152,cyc_0150-03.txt,150,458,400,0,,0
h2,59153,cyc_0150-03.txt,150,458,300,0,,0
h2,59154,cyc_0150-03.txt,150,458,400,0,,0
h2,59155,cyc_0150-03.txt,150,458,300,0,,0
h2,59156,cyc_0150-03.txt,150,458,300,0,,0
h2,59157,cyc_0150-03.txt,150,458,400,0,,0
h2,59158,cyc_0150-03.txt,150,458,500,0,,0
h2,59159,cyc_0150-03.txt,150,458,500,0,,0
h2,59160,cyc_0150-03.txt,150,458,1100,0,,0
h2,59161,cyc_0150-03.txt,150,458,700,0,,0
h2,59162,cyc_0150-03.txt,150,458,600,0,,0
h2,59163,cyc_0150-03.txt,150,458,800,0,,0
h2,59164,cyc_0150-03.txt,150,458,500,0,,0
h2,59165,cyc_0150-03.txt,150,458,300,0,,0
h2,59166,cyc_0150-03.txt,150,458,300,0,,0
h2,59167,cyc_0150-03.txt,150,458,200,0,,0
h2,59168,cyc_0150-03.txt,150,458,500,0,,0
h2,59169,cyc_0150-03.txt,150,458,400,0,,0
h2,59170,cyc_0150-03.txt,150,458,300,0,,0
h2,59171,cyc_0150-03.txt,150,458,500,0,,0
h2,59172,cyc_0150-03.txt,150,458,400,0,,0
h2,59173,cyc_0150-03.txt,150,458,400,0,,0
h2,59174,cyc_0150-03.txt,150,458,400,0,,0
h2,59175,cyc_0150-03.txt,150,458,400,0,,0
h2,59176,cyc_0150-03.txt,150,458,300,0,,0
h2,59177,cyc_0150-03.txt,150,458,500,0,,0
h2,59178,cyc_0150-03.txt,150,458,400,0,,0
h2,59179,cyc_0150-03.txt,150,458,400,0,,0
h2,59180,cyc_0150-03.txt,150,458,300,0,,0
h2,59181,cyc_0150-03.txt,150,458,500,0,,0
h2,59182,cyc_0150-03.txt,150,458,300,0,,0
h2,59183,cyc_0150-03.txt,150,458,1100,0,,0
h2,59184,cyc_0150-03.txt,150,458,500,0,,0
h2,59185,cyc_0150-03.txt,150,458,900,0,,0
h2,59186,cyc_0150-03.txt,150,458,700,0,,0
h2,59187,cyc_0150-03.txt,150,458,700,0,,0
h2,59188,cyc_0150-03.txt,150,458,600,0,,0
h2,59189,cyc_0150-03.txt,150,458,500,0,,0
h2,59190,cyc_0150-03.txt,150,458,400,0,,0
h2,59191,cyc_0150-03.txt,150,458,700,0,,0
h2,59192,cyc_0150-03.txt,150,458,400,0,,0
h2,59193,cyc_0150-03.txt,150,458,700,0,,0
h2,59194,cyc_0150-03.txt,150,458,500,0,,0
h2,59195,cyc_0150-03.txt,150,458,300,0,,0
h2,59196,cyc_0150-03.txt,150,458,400,0,,0
h2,59197,cyc_0150-03.txt,150,458,400,0,,0
h2,59198,cyc_0150-03.txt,150,458,200,0,,0
h2,59199,cyc_0150-03.txt,150,458,500,0,,0
h2,59200,cyc_0150-03.txt,150,458,400,0,,0
h2,59201,cyc_0150-03.txt,150,458,600,0,,0
h2,59202,cyc_0150-03.txt,150,458,600,0,,0
h2,59203,cyc_0150-03.txt,150,458,400,0,,0
h2,59204,cyc_0150-03.txt,150,458,500,0,,0
h2,59205,cyc_0150-03.txt,150,458,400,0,,0
h2,59206,cyc_0150-03.txt,150,458,500,0,,0
h2,59207,cyc_0150-03.txt,150,458,500,0,,0
h2,59208,cyc_0150-03.txt,150,458,500,0,,0
h2,59209,cyc_0150-03.txt,150,458,600,0,,0
h2,59210,cyc_0150-03.txt,150,458,300,0,,0
h2,59211,cyc_0150-03.txt,150,458,500,0,,0
h2,59212,cyc_0150-03.txt,150,458,400,0,,0
h2,59213,cyc_0150-03.txt,150,458,500,0,,0
h2,59214,cyc_0150-03.txt,150,458,500,0,,0
h2,59215,cyc_0150-03.txt,150,458,300,0,,0
h2,59216,cyc_0150-03.txt,150,458,400,0,,0
h2,59217,cyc_0150-03.txt,150,458,500,0,,0
h2,59218,cyc_0150-03.txt,150,458,700,0,,0
h2,59219,cyc_0150-03.txt,150,458,800,0,,0
h2,59220,cyc_0150-03.txt,150,458,600,0,,0
h2,59221,cyc_0150-03.txt,150,458,600,0,,0
h2,59222,cyc_0150-03.txt,150,458,700,0,,0
h2,59223,cyc_0150-03.txt,150,458,400,0,,0
h2,59224,cyc_0150-03.txt,150,458,400,0,,0
h2,59225,cyc_0150-03.txt,150,458,400,0,,0
h2,59226,cyc_0150-03.txt,150,458,300,0,,0
h2,59227,cyc_0150-03.txt,150,458,800,0,,0
h2,59228,cyc_0150-03.txt,150,458,700,0,,0
h2,59229,cyc_0150-03.txt,150,458,300,0,,0
h2,59230,cyc_0150-03.txt,150,458,300,0,,0
h2,59231,cyc_0150-03.txt,150,458,200,0,,0
h2,59232,cyc_0150-03.txt,150,458,700,0,,0
h2,59233,cyc_0150-03.txt,150,458,700,0,,0
h2,59234,cyc_0150-03.txt,150,458,300,0,,0
h2,59235,cyc_0150-03.txt,150,458,400,0,,0
h2,59236,cyc_0150-03.txt,150,458,500,0,,0
h2,59237,cyc_0150-03.txt,150,458,600,0,,0
h2,59238,cyc_0150-03.txt,150,458,1000,0,,0
h2,59239,cyc_0150-03.txt,150,458,400,0,,0
h2,59240,cyc_0150-03.txt,150,458,400,0,,0
h2,59241,cyc_0150-03.txt,150,458,500,0,,0
h2,59242,cyc_0150-03.txt,150,458,600,0,,0
h2,59243,cyc_0150-03.txt,150,458,500,0,,0
h2,59244,cyc_0150-03.txt,150,458,900,0,,0
h2,59245,cyc_0150-03.txt,150,458,400,0,,0
h2,59246,cyc_0150-03.txt,150,458,1000,0,,0
h2,59247,cyc_0150-03.txt,150,458,1200,0,,0
h2,59248,cyc_0150-03.txt,150,458,300,0,,0
h2,59249,cyc_0150-03.txt,150,458,700,0,,0
h2,59250,cyc_0150-03.txt,150,458,300,0,,0
h2,59251,cyc_0150-03.txt,150,458,500,0,,0
h2,59252,cyc_0150-03.txt,150,458,200,0,,0
h2,59253,cyc_0150-03.txt,150,458,500,0,,0
h2,59254,cyc_0150-03.txt,150,458,700,0,,0
h2,59255,cyc_0150-03.txt,150,458,600,0,,0
h2,59256,cyc_0150-03.txt,150,458,1100,0,,0
h2,59257,cyc_0150-03.txt,150,458,1000,0,,0
h2,59258,cyc_0150-03.txt,150,458,1000,0,,0
h2,59259,cyc_0150-03.txt,150,458,700,0,,0
h2,59260,cyc_0150-03.txt,150,458,1600,0,,0
h2,59261,cyc_0150-03.txt,150,458,1800,0,,0
h2,59262,cyc_0150-03.txt,150,458,500,0,,0
h2,59263,cyc_0150-03.txt,150,458,1300,0,,0
h2,59264,cyc_0150-03.txt,150,458,400,0,,0
h2,59265,cyc_0150-03.txt,150,458,1900,0,,0
h2,59266,cyc_0150-03.txt,150,458,700,0,,0
h2,59267,cyc_0150-03.txt,150,458,900,0,,0
h2,59268,cyc_0150-03.txt,150,458,700,0,,0
h2,59269,cyc_0150-03.txt,150,458,1300,0,,0
h2,59270,cyc_0150-03.txt,150,458,1100,0,,0
h2,59271,cyc_0150-03.txt,150,458,1700,0,,0
h2,59272,cyc_0150-15.txt,150,2189,1900,0,,0
h2,59273,cyc_0150-15.txt,150,2189,500,0,,0
h2,59274,cyc_0150-15.txt,150,2189,300,0,,0
h2,59275,cyc_0150-15.txt,150,2189,200,0,,0
h2,59276,cyc_0150-15.txt,150,2189,700,0,,0
h2,59277,cyc_0150-15.txt,150,2189,300,0,,0
h2,59278,cyc_0150-15.txt,150,2189,400,0,,0
h2,59279,cyc_0150-15.txt,150,2189,500,0,,0
h2,59280,cyc_0150-15.txt,150,2189,400,0,,0
h2,59281,cyc_0150-15.txt,150,2189,400,0,,0
h2,59282,cyc_0150-15.txt,150,2189,200,0,,0
h2,59283,cyc_0150-15.txt,150,2189,300,0,,0
h2,59284,cyc_0150-15.txt,150,2189,500,0,,0
h2,59285,cyc_0150-15.txt,150,2189,200,0,,0
h2,59286,cyc_0150-15.txt,150,2189,400,0,,0
h2,59287,cyc_0150-15.txt,150,2189,500,0,,0
h2,59288,cyc_0150-15.txt,150,2189,300,0,,0
h2,59289,cyc_0150-15.txt,150,2189,300,0,,0
h2,59290,cyc_0150-15.txt,150,2189,300,0,,0
h2,59291,cyc_0150-15.txt,150,2189,500,0,,0
h2,59292,cyc_0150-15.txt,150,2189,300,0,,0
h2,59293,cyc_0150-15.txt,150,2189,300,0,,0
h2,59294,cyc_0150-15.txt,150,2189,300,0,,0
h2,59295,cyc_0150-15.txt,150,2189,300,0,,0
h2,59296,cyc_0150-15.txt,150,2189,400,0,,0
h2,59297,cyc_0150-15.txt,150,2189,300,0,,0
h2,59298,cyc_0150-15.txt,150,2189,300,0,,0
h2,59299,cyc_0150-15.txt,150,2189,300,0,,0
h2,59300,cyc_0150-15.txt,150,2189,500,0,,0
h2,59301,cyc_0150-15.txt,150,2189,500,0,,0
h2,59302,cyc_0150-15.txt,150,2189,300,0,,0
h2,59303,cyc_0150-15.txt,150,2189,400,0,,0
h2,59304,cyc_0150-15.txt,150,2189,400,0,,0
h2,59305,cyc_0150-15.txt,150,2189,300,0,,0
h2,59306,cyc_0150-15.txt,150,2189,200,0,,0
h2,59307,cyc_0150-15.txt,150,2189,200,0,,0
h2,59308,cyc_0150-15.txt,150,2189,200,0,,0
h2,59309,cyc_0150-15.txt,150,2189,400,0,,0
h2,59310,cyc_0150-15.txt,150,2189,500,0,,0
h2,59311,cyc_0150-15.txt,150,2189,200,0,,0
h2,59312,cyc_0150-15.txt,150,2189,400,0,,0
h2,59313,cyc_0150-15.txt,150,2189,200,0,,0
h2,59314,cyc_0150-15.txt,150,2189,300,0,,0
h2,59315,cyc_0150-15.txt,150,2189,200,0,,0
h2,59316,cyc_0150-15.txt,150,2189,300,0,,0
h2,59317,cyc_0150-15.txt,150,2189,300,0,,0
h2,59318,cyc_0150-15.txt,150,2189,100,0,,0
h2,59319,cyc_0150-15.txt,150,2189,300,0,,0
h2,59320,cyc_0150-15.txt,150,2189,400,0,,0
h2,59321,cyc_0150-15.txt,150,2189,500,0,,0
h2,59322,cyc_0150-15.txt,150,2189,300,0,,0
h2,59323,cyc_0150-15.txt,150,2189,200,0,,0
h2,59324,cyc_0150-15.txt,150,2189,300,0,,0
h2,59325,cyc_0150-15.txt,150,2189,300,0,,0
h2,59326,cyc_0150-15.txt,150,2189,400,0,,0
h2,59327,cyc_0150-15.txt,150,2189,500,0,,0
h2,59328,cyc_0150-15.txt,150,2189,600,0,,0
h2,59329,cyc_0150-15.txt,150,2189,600,0,,0
h2,59330,cyc_0150-15.txt,150,2189,400,0,,0
h2,59331,cyc_0150-15.txt,150,2189,700,0,,0
h2,59332,cyc_0150-15.txt,150,2189,300,0,,0
h2,59333,cyc_0150-15.txt,150,2189,700,0,,0
h2,59334,cyc_0150-15.txt,150,2189,400,0,,0
h2,59335,cyc_0150-15.txt,150,2189,400,0,,0
h2,59336,cyc_0150-15.txt,150,2189,400,0,,0
h2,59337,cyc_0150-15.txt,150,2189,300,0,,0
h2,59338,cyc_0150-15.txt,150,2189,400,0,,0
h2,59339,cyc_0150-15.txt,150,2189,300,0,,0
h2,59340,cyc_0150-15.txt,150,2189,300,0,,0
h2,59341,cyc_0150-15.txt,150,2189,500,0,,0
h2,59342,cyc_0150-15.txt,150,2189,300,0,,0
h2,59343,cyc_0150-15.txt,150,2189,400,0,,0
h2,59344,cyc_0150-15.txt,150,2189,400,0,,0
h2,59345,cyc_0150-15.txt,150,2189,300,0,,0
h2,59346,cyc_0150-15.txt,150,2189,200,0,,0
h2,59347,cyc_0150-15.txt,150,2189,200,0,,0
h2,59348,cyc_0150-15.txt,150,2189,300,0,,0
h2,59349,cyc_0150-15.txt,150,2189,500,0,,0
h2,59350,cyc_0150-15.txt,150,2189,200,0,,0
h2,59351,cyc_0150-15.txt,150,2189,200,0,,0
h2,59352,cyc_0150-15.txt,150,2189,400,0,,0
h2,59353,cyc_0150-15.txt,150,2189,300,0,,0
h2,59354,cyc_0150-15.txt,150,2189,400,0,,0
h2,59355,cyc_0150-15.txt,150,2189,300,0,,0
h2,59356,cyc_0150-15.txt,150,2189,400,0,,0
h2,59357,cyc_0150-15.txt,150,2189,200,0,,0
h2,59358,cyc_0150-15.txt,150,2189,800,0,,0
h2,59359,cyc_0150-15.txt,150,2189,400,0,,0
h2,59360,cyc_0150-15.txt,150,2189,600,0,,0
h2,59361,cyc_0150-15.txt,150,2189,700,0,,0
h2,59362,cyc_0150-15.txt,150,2189,700,0,,0
h2,59363,cyc_0150-15.txt,150,2189,500,0,,0
h2,59364,cyc_0150-15.txt,150,2189,300,0,,0
h2,59365,cyc_0150-15.txt,150,2189,400,0,,0
h2,59366,cyc_0150-15.txt,150,2189,400,0,,0
h2,59367,cyc_0150-15.txt,150,2189,300,0,,0
h2,59368,cyc_0150-15.txt,150,2189,400,0,,0
h2,59369,cyc_0150-15.txt,150,2189,300,0,,0
h2,59370,cyc_0150-15.txt,150,2189,500,0,,0
h2,59371,cyc_0150-15.txt,150,2189,500,0,,0
h2,59372,cyc_0150-15.txt,150,2189,300,0,,0
h2,59373,cyc_0150-15.txt,150,2189,400,0,,0
h2,59374,cyc_0150-15.txt,150,2189,1000,0,,0
h2,59375,cyc_0150-15.txt,150,2189,600,0,,0
h2,59376,cyc_0150-15.txt,150,2189,500,0,,0
h2,59377,cyc_0150-15.txt,150,2189,500,0,,0
h2,59378,cyc_0150-15.txt,150,2189,500,0,,0
h2,59379,cyc_0150-15.txt,150,2189,600,0,,0
h2,59380,cyc_0150-15.txt,150,2189,400,0,,0
h2,59381,cyc_0150-15.txt,150,2189,500,0,,0
h2,59382,cyc_0150-15.txt,150,2189,300,0,,0
h2,59383,cyc_0150-15.txt,150,2189,400,0,,0
h2,59384,cyc_0150-15.txt,150,2189,200,0,,0
h2,59385,cyc_0150-15.txt,150,2189,500,0,,0
h2,59386,cyc_0150-15.txt,150,2189,300,0,,0
h2,59387,cyc_0150-15.txt,150,2189,400,0,,0
h2,59388,cyc_0150-15.txt,150,2189,300,0,,0
h2,59389,cyc_0150-15.txt,150,2189,600,0,,0
h2,59390,cyc_0150-15.txt,150,2189,300,0,,0
h2,59391,cyc_0150-15.txt,150,2189,300,0,,0
h2,59392,cyc_0150-15.txt,150,2189,400,0,,0
h2,59393,cyc_0150-15.txt,150,2189,200,0,,0
h2,59394,cyc_0150-15.txt,150,2189,500,0,,0
h2,59395,cyc_0150-15.txt,150,2189,300,0,,0
h2,59396,cyc_0150-15.txt,150,2189,400,0,,0
h2,59397,cyc_0150-15.txt,150,2189,300,0,,0
h2,59398,cyc_0150-15.txt,150,2189,300,0,,0
h2,59399,cyc_0150-15.txt,150,2189,300,0,,0
h2,59400,cyc_0150-15.txt,150,2189,300,0,,0
h2,59401,cyc_0150-15.txt,150,2189,200,0,,0
h2,59402,cyc_0150-15.txt,150,2189,400,0,,0
h2,59403,cyc_0150-15.txt,150,2189,500,0,,0
h2,59404,cyc_0150-15.txt,150,2189,200,0,,0
h2,59405,cyc_0150-15.txt,150,2189,400,0,,0
h2,59406,cyc_0150-15.txt,150,2189,400,0,,0
h2,59407,cyc_0150-15.txt,150,2189,400,0,,0
h2,59408,cyc_0150-15.txt,150,2189,500,0,,0
h2,59409,cyc_0150-15.txt,150,2189,400,0,,0
h2,59410,cyc_0150-15.txt,150,2189,400,0,,0
h2,59411,cyc_0150-15.txt,150,2189,300,0,,0
h2,59412,cyc_0150-15.txt,150,2189,400,0,,0
h2,59413,cyc_0150-15.txt,150,2189,400,0,,0
h2,59414,cyc_0150-15.txt,150,2189,400,0,,0
h2,59415,cyc_0150-15.txt,150,2189,400,0,,0
h2,59416,cyc_0150-15.txt,150,2189,500,0,,0
h2,59417,cyc_0150-15.txt,150,2189,300,0,,0
h2,59418,cyc_0150-15.txt,150,2189,400,0,,0
h2,59419,cyc_0150-15.txt,150,2189,300,0,,0
h2,59420,cyc_0150-15.txt,150,2189,200,0,,0
h2,59421,cyc_0150-15.txt,150,2189,400,0,,0
h2,59422,cyc_0200-03.txt,200,574,1500,0,,0
h2,59423,cyc_0200-03.txt,200,574,300,0,,0
h2,59424,cyc_0200-03.txt,200,574,200,0,,0
h2,59425,cyc_0200-03.txt,200,574,200,0,,0
h2,59426,cyc_0200-03.txt,200,574,200,0,,0
h2,59427,cyc_0200-03.txt,200,574,300,0,,0
h2,59428,cyc_0200-03.txt,200,574,400,0,,0
h2,59429,cyc_0200-03.txt,200,574,300,0,,0
h2,59430,cyc_0200-03.txt,200,574,300,0,,0
h2,59431,cyc_0200-03.txt,200,574,300,0,,0
h2,59432,cyc_0200-03.txt,200,574,200,0,,0
h2,59433,cyc_0200-03.txt,200,574,200,0,,0
h2,59434,cyc_0200-03.txt,200,574,400,0,,0
h2,59435,cyc_0200-03.txt,200,574,200,0,,0
h2,59436,cyc_0200-03.txt,200,574,200,0,,0
h2,59437,cyc_0200-03.txt,200,574,300,0,,0
h2,59438,cyc_0200-03.txt,200,574,200,0,,0
h2,59439,cyc_0200-03.txt,200,574,300,0,,0
h2,59440,cyc_0200-03.txt,200,574,200,0,,0
h2,59441,cyc_0200-03.txt,200,574,200,0,,0
h2,59442,cyc_0200-03.txt,200,574,400,0,,0
h2,59443,cyc_0200-03.txt,200,574,100,0,,0
h2,59444,cyc_0200-03.txt,200,574,300,0,,0
h2,59445,cyc_0200-03.txt,200,574,200,0,,0
h2,59446,cyc_0200-03.txt,200,574,200,0,,0
h2,59447,cyc_0200-03.txt,200,574,300,0,,0
h2,59448,cyc_0200-03.txt,200,574,600,0,,0
h2,59449,cyc_0200-03.txt,200,574,200,0,,0
h2,59450,cyc_0200-03.txt,200,574,300,0,,0
h2,59451,cyc_0200-03.txt,200,574,300,0,,0
h2,59452,cyc_0200-03.txt,200,574,300,0,,0
h2,59453,cyc_0200-03.txt,200,574,200,0,,0
h2,59454,cyc_0200-03.txt,200,574,200,0,,0
h2,59455,cyc_0200-03.txt,200,574,200,0,,0
h2,59456,cyc_0200-03.txt,200,574,400,0,,0
h2,59457,cyc_0200-03.txt,200,574,200,0,,0
h2,59458,cyc_0200-03.txt,200,574,200,0,,0
h2,59459,cyc_0200-03.txt,200,574,300,0,,0
h2,59460,cyc_0200-03.txt,200,574,100,0,,0
h2,59461,cyc_0200-03.txt,200,574,300,0,,0
h2,59462,cyc_0200-03.txt,200,574,400,0,,0
h2,59463,cyc_0200-03.txt,200,574,400,0,,0
h2,59464,cyc_0200-03.txt,200,574,300,0,,0
h2,59465,cyc_0200-03.txt,200,574,300,0,,0
h2,59466,cyc_0200-03.txt,200,574,300,0,,0
h2,59467,cyc_0200-03.txt,200,574,400,0,,0
h2,59468,cyc_0200-03.txt,200,574,300,0,,0
h2,59469,cyc_0200-03.txt,200,574,300,0,,0
h2,59470,cyc_0200-03.txt,200,574,500,0,,0
h2,59471,cyc_0200-03.txt,200,574,300,0,,0
h2,59472,cyc_0200-03.txt,200,574,300,0,,0
h2,59473,cyc_0200-03.txt,200,574,300,0,,0
h2,59474,cyc_0200-03.txt,200,574,300,0,,0
h2,59475,cyc_0200-03.txt,200,574,400,0,,0
h2,59476,cyc_0200-03.txt,200,574,400,0,,0
h2,59477,cyc_0200-03.txt,200,574,300,0,,0
h2,59478,cyc_0200-03.txt,200,574,300,0,,0
h2,59479,cyc_0200-03.txt,200,574,500,0,,0
h2,59480,cyc_0200-03.txt,200,574,300,0,,0
h2,59481,cyc_0200-03.txt,200,574,300,0,,0
h2,59482,cyc_0200-03.txt,200,574,400,0,,0
h2,59483,cyc_0200-03.txt,200,574,500,0,,0
h2,59484,cyc_0200-03.txt,200,574,500,0,,0
h2,59485,cyc_0200-03.txt,200,574,300,0,,0
h2,59486,cyc_0200-03.txt,200,574,200,0,,0
h2,59487,cyc_0200-03.txt,200,574,300,0,,0
h2,59488,cyc_0200-03.txt,200,574,100,0,,0
h2,59489,cyc_0200-03.txt,200,574,300,0,,0
h2,59490,cyc_0200-03.txt,200,574,400,0,,0
